Unnamed: 0,key,read_or_not
1247,76561197986914487,1
1248,76561197986922275,1
1249,76561197986927714,1
1250,76561197986928240,1
1251,76561197986951769,1
1252,76561197986953051,1
1253,76561197986953587,1
1254,76561197986989003,1
1255,76561197987000728,1
1256,76561197987001800,1
1257,76561197987015422,1
1258,76561197987026631,1
1259,76561197987032659,1
1260,76561197987036534,1
1261,76561197987044962,1
1262,76561197987045223,1
1263,76561197987047099,1
1264,76561197987073346,1
1265,76561197987079936,1
1266,76561197987080047,1
1267,76561197987099464,1
1268,76561197987103571,1
1269,76561197987130991,1
1270,76561197987147542,1
1271,76561197987150727,1
1272,76561197987186214,1
1273,76561197987200008,1
1274,76561197987221274,1
1275,76561197987238725,1
1276,76561197987244623,1
1277,76561197987246755,1
1278,76561197987250832,1
1279,76561197987255184,1
1280,76561197987274770,1
1281,76561197987279648,1
1282,76561197987295103,1
1283,76561197987298885,1
1284,76561197987360242,1
1285,76561197987406336,1
1286,76561197987410018,1
1287,76561197987428184,1
1288,76561197987430108,1
1289,76561197987437796,1
1290,76561197987454516,1
1291,76561197987461876,1
1292,76561197987465178,1
1293,76561197987471625,1
1294,76561197987494067,1
1295,76561197987501051,1
1296,76561197987511267,1
1297,76561197987532002,1
1298,76561197987552322,1
1299,76561197987582457,1
1300,76561197987598045,1
1301,76561197987617260,1
1302,76561197987640042,1
1303,76561197987642874,1
1304,76561197987643722,1
1305,76561197987656473,1
1306,76561197987668965,1
1307,76561197987673299,1
1308,76561197987687427,1
1309,76561197987691431,1
1310,76561197987723132,1
1311,76561197987751288,1
1312,76561197987754693,1
1313,76561197987767337,1
1314,76561197987770557,1
1315,76561197987776184,1
1316,76561197987782351,1
1317,76561197987808975,1
1318,76561197987816557,1
1319,76561197987822355,1
1320,76561197987842613,1
1321,76561197987866148,1
1322,76561197987877764,1
1323,76561197987880241,1
1324,76561197987901057,1
1325,76561197987901953,1
1326,76561197987902007,1
1327,76561197987930581,1
1328,76561197987937680,1
1329,76561197987941632,1
1330,76561197987952519,1
1331,76561197987957982,1
1332,76561197987962248,1
1333,76561197987978137,1
1334,76561197987978956,1
1335,76561197987987445,1
1336,76561197987993241,1
1337,76561197987994391,1
1338,76561197988007058,1
1339,76561197988020005,1
1340,76561197988029885,1
1341,76561197988032573,1
1342,76561197988039774,1
1343,76561197988045986,1
1344,76561197988055056,1
1345,76561197988086613,1
1346,76561197988090452,1
1347,76561197988116833,1
1348,76561197988125752,1
1349,76561197988157212,1
1350,76561197988216009,1
1351,76561197988252671,1
1352,76561197988257415,1
1353,76561197988268459,1
1354,76561197988269532,1
1355,76561197988318534,1
1356,76561197988337814,1
1357,76561197988365006,1
1358,76561197988404795,1
1359,76561197988419681,1
1360,76561197988421845,1
1361,76561197988441255,1
1362,76561197988451362,1
1363,76561197988453938,1
1364,76561197988462133,1
1365,76561197988477528,1
1366,76561197988477717,1
1367,76561197988496249,1
1368,76561197988515600,1
1369,76561197988521847,1
1370,76561197988534004,1
1371,76561197988536360,1
1372,76561197988545142,1
1373,76561197988561919,1
1374,76561197988578565,1
1375,76561197988619057,1
1376,76561197988634408,1
1377,76561197988635483,1
1378,76561197988645123,1
1379,76561197988648703,1
1380,76561197988654949,1
1381,76561197988694364,1
1382,76561197988696253,1
1383,76561197988703222,1
1384,76561197988705589,1
1385,76561197988709814,1
1386,76561197988710325,1
1387,76561197988712671,1
1388,76561197988753555,1
1389,76561197988782831,1
1390,76561197988797632,1
1391,76561197988803368,1
1392,76561197988808846,1
1393,76561197988815442,1
1394,76561197988823901,1
1395,76561197988826612,1
1396,76561197988832057,1
1397,76561197988840976,1
1398,76561197988843644,1
1399,76561197988844953,1
1400,76561197988872979,1
1401,76561197988904474,1
1402,76561197988927708,1
1403,76561197988948969,1
1404,76561197988955821,1
1405,76561197988966563,1
1406,76561197988974779,1
1407,76561197988976471,1
1408,76561197988990176,1
1409,76561197989000641,1
1410,76561197989028215,1
1411,76561197989048769,1
1412,76561197989096512,1
1413,76561197989118623,1
1414,76561197989134443,1
1415,76561197989135858,1
1416,76561197989140241,1
1417,76561197989148053,1
1418,76561197989195620,1
1419,76561197989202536,1
1420,76561197989206387,1
1421,76561197989234003,1
1422,76561197989269983,1
1423,76561197989271862,1
1424,76561197989281144,1
1425,76561197989281445,1
1426,76561197989301957,1
1427,76561197989312818,1
1428,76561197989336693,1
1429,76561197989354310,1
1430,76561197989360667,1
1431,76561197989363954,1
1432,76561197989369902,1
1433,76561197989387101,1
1434,76561197989414860,1
1435,76561197989419285,1
1436,76561197989431499,1
1437,76561197989433282,1
1438,76561197989434309,1
1439,76561197989439977,1
1440,76561197989441628,1
1441,76561197989469766,1
1442,76561197989474373,1
1443,76561197989493189,1
1444,76561197989498237,1
1445,76561197989517811,1
1446,76561197989529346,1
1447,76561197989530174,1
1448,76561197989531458,1
1449,76561197989538861,1
1450,76561197989562441,1
1451,76561197989563711,1
1452,76561197989577389,1
1453,76561197989597143,1
1454,76561197989602946,1
1455,76561197989605158,1
1456,76561197989606048,1
1457,76561197989609235,1
1458,76561197989614227,1
1459,76561197989632648,1
1460,76561197989641267,1
1461,76561197989642404,1
1462,76561197989678318,1
1463,76561197989696787,1
1464,76561197989716997,1
1465,76561197989735507,1
1466,76561197989738641,1
1467,76561197989743210,1
1468,76561197989743936,1
1469,76561197989773195,1
1470,76561197989798402,1
1471,76561197989812101,1
1472,76561197989813608,1
1473,76561197989857919,1
1474,76561197989858516,1
1475,76561197989863629,1
1476,76561197989874832,1
1477,76561197989880225,1
1478,76561197989895753,1
1479,76561197989904208,1
1480,76561197989913266,1
1481,76561197989941225,1
1482,76561197989957740,1
1483,76561197989979783,1
1484,76561197990032990,1
1485,76561197990035047,1
1486,76561197990041997,1
1487,76561197990051415,1
1488,76561197990066447,1
1489,76561197990097040,1
1490,76561197990131761,1
1491,76561197990151668,1
1492,76561197990157549,1
1493,76561197990170990,1
1494,76561197990175040,1
1495,76561197990221271,1
1496,76561197990233794,1
1497,76561197990266349,1
1498,76561197990280726,1
1499,76561197990310243,1
1500,76561197990325414,1
1501,76561197990329149,1
1502,76561197990331582,1
1503,76561197990351261,1
1504,76561197990355049,1
1505,76561197990389001,1
1506,76561197990394006,1
1507,76561197990394282,1
1508,76561197990409902,1
1509,76561197990410125,1
1510,76561197990439642,1
1511,76561197990474299,1
1512,76561197990474938,1
1513,76561197990507671,1
1514,76561197990550932,1
1515,76561197990570116,1
1516,76561197990582069,1
1517,76561197990621253,1
1518,76561197990651673,1
1519,76561197990696652,1
1520,76561197990710032,1
1521,76561197990728813,1
1522,76561197990762607,1
1523,76561197990776738,1
1524,76561197990801935,1
1525,76561197990822179,1
1526,76561197990844040,1
1527,76561197990861847,1
1528,76561197990861863,1
1529,76561197990895581,1
1530,76561197990908490,1
1531,76561197990916247,1
1532,76561197990940563,1
1533,76561197990979826,1
1534,76561197991008741,1
1535,76561197991038456,1
1536,76561197991038630,1
1537,76561197991043354,1
1538,76561197991050822,1
1539,76561197991052846,1
1540,76561197991062039,1
1541,76561197991113810,1
1542,76561197991119078,1
1543,76561197991123086,1
1544,76561197991123374,1
1545,76561197991127113,1
1546,76561197991131870,1
1547,76561197991166201,1
1548,76561197991175585,1
1549,76561197991210458,1
1550,76561197991226451,1
1551,76561197991227514,1
1552,76561197991229404,1
1553,76561197991231877,1
1554,76561197991250696,1
1555,76561197991271266,1
1556,76561197991290335,1
1557,76561197991324012,1
1558,76561197991327171,1
1559,76561197991344776,1
1560,76561197991397814,1
1561,76561197991402463,1
1562,76561197991404153,1
1563,76561197991415823,1
1564,76561197991422454,1
1565,76561197991428852,1
1566,76561197991444060,1
1567,76561197991492942,1
1568,76561197991513397,1
1569,76561197991515317,1
1570,76561197991538145,1
1571,76561197991551075,1
1572,76561197991578852,1
1573,76561197991581176,1
1574,76561197991623480,1
1575,76561197991624457,1
1576,76561197991641480,1
1577,76561197991674533,1
1578,76561197991688502,1
1579,76561197991696451,1
1580,76561197991699165,1
1581,76561197991700840,1
1582,76561197991703520,1
1583,76561197991726615,1
1584,76561197991741706,1
1585,76561197991744985,1
1586,76561197991746229,1
1587,76561197991769588,1
1588,76561197991788514,1
1589,76561197991800075,1
1590,76561197991808542,1
1591,76561197991820061,1
1592,76561197991833905,1
1593,76561197991843359,1
1594,76561197991862395,1
1595,76561197991865576,1
1596,76561197991904192,1
1597,76561197991916223,1
1598,76561197991928938,1
1599,76561197991944752,1
1600,76561197991944866,1
1601,76561197991971575,1
1602,76561197991981789,1
1603,76561197991986385,1
1604,76561197992001318,1
1605,76561197992002184,1
1606,76561197992003641,1
1607,76561197992015942,1
1608,76561197992025679,1
1609,76561197992039070,1
1610,76561197992048433,1
1611,76561197992059190,1
1612,76561197992080639,1
1613,76561197992080958,1
1614,76561197992098235,1
1615,76561197992103483,1
1616,76561197992104199,1
1617,76561197992130538,1
1618,76561197992131190,1
1619,76561197992139206,1
1620,76561197992144131,1
1621,76561197992159974,1
1622,76561197992173677,1
1623,76561197992181861,1
1624,76561197992192130,1
1625,76561197992233450,1
1626,76561197992233803,1
1627,76561197992273366,1
1628,76561197992306057,1
1629,76561197992314784,1
1630,76561197992326908,1
1631,76561197992329552,1
1632,76561197992344798,1
1633,76561197992364231,1
1634,76561197992396467,1
1635,76561197992414919,1
1636,76561197992414998,1
1637,76561197992423356,1
1638,76561197992451714,1
1639,76561197992452412,1
1640,76561197992467103,1
1641,76561197992494400,1
1642,76561197992506770,1
1643,76561197992524637,1
1644,76561197992525097,1
1645,76561197992525674,1
1646,76561197992537552,1
1647,76561197992578100,1
1648,76561197992581750,1
1649,76561197992582480,1
1650,76561197992596789,1
1651,76561197992605911,1
1652,76561197992618527,1
1653,76561197992621244,1
1654,76561197992625177,1
1655,76561197992640619,1
1656,76561197992654158,1
1657,76561197992677311,1
1658,76561197992707297,1
1659,76561197992720022,1
1660,76561197992731101,1
1661,76561197992734978,1
1662,76561197992745615,1
1663,76561197992783907,1
1664,76561197992788167,1
1665,76561197992791408,1
1666,76561197992802694,1
1667,76561197992836538,1
1668,76561197992838903,1
1669,76561197992881857,1
1670,76561197992883372,1
1671,76561197992913194,1
1672,76561197992919155,1
1673,76561197992924222,1
1674,76561197992927310,1
1675,76561197992938576,1
1676,76561197992948961,1
1677,76561197992949976,1
1678,76561197992953182,1
1679,76561197992955188,1
1680,76561197992959634,1
1681,76561197992989968,1
1682,76561197993000804,1
1683,76561197993042047,1
1684,76561197993088679,1
1685,76561197993093264,1
1686,76561197993106981,1
1687,76561197993107749,1
1688,76561197993121592,1
1689,76561197993140283,1
1690,76561197993174013,1
1691,76561197993182916,1
1692,76561197993197593,1
1693,76561197993200818,1
1694,76561197993218251,1
1695,76561197993265979,1
1696,76561197993266264,1
1697,76561197993268515,1
1698,76561197993271274,1
1699,76561197993282428,1
1700,76561197993304913,1
1701,76561197993306361,1
1702,76561197993333656,1
1703,76561197993351066,1
1704,76561197993353239,1
1705,76561197993361280,1
1706,76561197993380453,1
1707,76561197993383509,1
1708,76561197993423357,1
1709,76561197993430077,1
1710,76561197993433543,1
1711,76561197993438768,1
1712,76561197993440749,1
1713,76561197993450384,1
1714,76561197993467454,1
1715,76561197993473008,1
1716,76561197993473195,1
1717,76561197993482054,1
1718,76561197993499809,1
1719,76561197993536907,1
1720,76561197993546981,1
1721,76561197993568971,1
1722,76561197993575004,1
1723,76561197993602142,1
1724,76561197993622241,1
1725,76561197993633144,1
1726,76561197993634767,1
1727,76561197993650769,1
1728,76561197993654836,1
1729,76561197993657575,1
1730,76561197993686135,1
1731,76561197993704775,1
1732,76561197993710405,1
1733,76561197993711722,1
1734,76561197993725523,1
1735,76561197993739487,1
1736,76561197993756122,1
1737,76561197993775711,1
1738,76561197993781998,1
1739,76561197993843639,1
1740,76561197993847745,1
1741,76561197993857908,1
1742,76561197993880254,1
1743,76561197993889160,1
1744,76561197993898133,1
1745,76561197993912435,1
1746,76561197993914722,1
1747,76561197993919485,1
1748,76561197993927111,1
1749,76561197993959857,1
1750,76561197993977282,1
1751,76561197994037779,1
1752,76561197994050768,1
1753,76561197994059756,1
1754,76561197994068740,1
1755,76561197994122484,1
1756,76561197994146835,1
1757,76561197994153419,1
1758,76561197994175401,1
1759,76561197994195138,1
1760,76561197994197707,1
1761,76561197994226346,1
1762,76561197994275411,1
1763,76561197994278111,1
1764,76561197994355036,1
1765,76561197994357266,1
1766,76561197994372756,1
1767,76561197994386103,1
1768,76561197994386829,1
1769,76561197994406415,1
1770,76561197994407668,1
1771,76561197994419322,1
1772,76561197994474153,1
1773,76561197994483342,1
1774,76561197994498496,1
1775,76561197994499106,1
1776,76561197994516364,1
1777,76561197994525587,1
1778,76561197994563299,1
1779,76561197994584225,1
1780,76561197994590471,1
1781,76561197994591312,1
1782,76561197994614703,1
1783,76561197994616989,1
1784,76561197994633887,1
1785,76561197994647943,1
1786,76561197994653264,1
1787,76561197994655983,1
1788,76561197994672874,1
1789,76561197994681878,1
1790,76561197994777341,1
1791,76561197994792585,1
1792,76561197994806538,1
1793,76561197994819857,1
1794,76561197994833607,1
1795,76561197994861859,1
1796,76561197994863190,1
1797,76561197994882087,1
1798,76561197994898202,1
1799,76561197994904417,1
1800,76561197994913934,1
1801,76561197994943482,1
1802,76561197994944636,1
1803,76561197994960921,1
1804,76561197994961519,1
1805,76561197994967219,1
1806,76561197995013301,1
1807,76561197995061347,1
1808,76561197995071541,1
1809,76561197995081361,1
1810,76561197995091231,1
1811,76561197995116518,1
1812,76561197995124902,1
1813,76561197995136399,1
1814,76561197995137517,1
1815,76561197995139531,1
1816,76561197995145753,1
1817,76561197995148657,1
1818,76561197995151359,1
1819,76561197995156250,1
1820,76561197995163107,1
1821,76561197995171665,1
1822,76561197995178633,1
1823,76561197995180088,1
1824,76561197995180881,1
1825,76561197995182444,1
1826,76561197995186852,1
1827,76561197995189478,1
1828,76561197995199240,1
1829,76561197995216934,1
1830,76561197995219875,1
1831,76561197995230846,1
1832,76561197995231721,1
1833,76561197995260655,1
1834,76561197995260802,1
1835,76561197995268205,1
1836,76561197995284337,1
1837,76561197995301686,1
1838,76561197995310185,1
1839,76561197995327290,1
1840,76561197995336218,1
1841,76561197995367610,1
1842,76561197995398702,1
1843,76561197995406588,1
